name,type,mappedLocationId,margin,freight,updatedAt,state,parentToChildDistance
REWARI,DESTINATION,65316a69e9d1652da805afa9,0,0,2023-10-19T17:42:01.594Z,,
GIR SOMANTH,DESTINATION,65316a69e9d1652da805afaa,0,0,2023-10-19T17:42:01.603Z,,
PUNE,DESTINATION,65316a69e9d1652da805afab,0,0,2023-10-26T16:17:21.507Z,,
DARJEELING,DESTINATION,65316a69e9d1652da805afac,0,0,2023-10-19T17:42:01.613Z,,
SILVASSA,GODOWN,65316a69e9d1652da805b1df,0,10,2024-07-01T11:28:13.793Z,,
RAIGAD,DESTINATION,65316a69e9d1652da805afad,0,20,2024-06-21T07:58:55.564Z,,
ALAPPUZHA,DESTINATION,65316a69e9d1652da805afae,0,0,2023-10-19T17:42:01.620Z,,
DIBRUGARH,DESTINATION,65316a69e9d1652da805afaf,0,0,2023-10-19T17:42:01.623Z,,
PRAYAGRAJ,DESTINATION,65316a69e9d1652da805afb0,0,0,2023-10-19T17:42:01.629Z,,
CHAMOLI,DESTINATION,65316a69e9d1652da805afb1,0,0,2023-10-19T17:42:01.632Z,,
KANPUR DEHAT,DESTINATION,65316a69e9d1652da805afb2,0,0,2024-06-14T09:33:10.288Z,,
JAMTARA,DESTINATION,65316a69e9d1652da805afb3,0,0,2023-10-19T17:42:01.640Z,,
KOZHIKODE,GODOWN,65316a69e9d1652da805b06c,0,0,2023-10-19T17:42:04.292Z,,
RAJKOT,GODOWN,65316a69e9d1652da805afe4,0,0,2023-10-19T17:42:04.296Z,,
KURNOOL,DESTINATION,65316a69e9d1652da805afb4,0,20,2023-11-04T07:36:49.539Z,,
BHAVNAGAR,GODOWN,65316a69e9d1652da805b0f6,0,0,2023-10-19T17:42:04.301Z,,
KANPUR,DESTINATION,65316a69e9d1652da805afb5,0,0,2024-06-14T09:33:09.929Z,,
WASHIM,DESTINATION,65316a69e9d1652da805afb6,0,0,2023-10-19T17:42:01.653Z,,
GURUGRAM,DESTINATION,65316a69e9d1652da805afb7,0,10,2024-06-15T04:37:47.986Z,,
JAUNPUR,DESTINATION,65316a69e9d1652da805afb8,0,20,2023-10-19T17:42:01.661Z,,
GORAKHPUR,DESTINATION,65316a69e9d1652da805afb9,0,0,2023-10-19T17:42:01.665Z,,
CUTTACK,DESTINATION,65316a69e9d1652da805afba,0,0,2023-10-19T17:42:01.669Z,,
JIND,DESTINATION,65316a69e9d1652da805afbb,0,20,2023-11-20T10:28:28.425Z,,
KOTA,DESTINATION,65316a69e9d1652da805afbc,0,0,2023-10-19T17:42:01.679Z,,
RAJSAMAND,DESTINATION,65316a69e9d1652da805afbd,0,20,2023-10-19T17:42:01.683Z,,
KODERMA,DESTINATION,65316a69e9d1652da805afbe,0,0,2023-10-19T17:42:01.687Z,,
PERAMBALUR,DESTINATION,65316a69e9d1652da805afbf,0,0,2023-10-19T17:42:01.691Z,,
KANYAKUMARI,DESTINATION,65316a69e9d1652da805afc0,0,0,2023-10-19T17:42:01.696Z,,
RUDRAPRAYAG,DESTINATION,65316a69e9d1652da805afc1,0,0,2023-10-19T17:42:01.700Z,,
KRA DAADI,DESTINATION,65316a69e9d1652da805afc2,0,0,2023-10-19T17:42:01.704Z,,
BEED,DESTINATION,65316a69e9d1652da805afc3,0,0,2023-10-19T17:42:01.707Z,,
KATNI,DESTINATION,65316a69e9d1652da805afc4,0,0,2023-10-19T17:42:01.711Z,,
UJJAIN,DESTINATION,65316a69e9d1652da805afc5,0,30,2023-10-19T17:42:01.715Z,,
PAURI GARHWAL,DESTINATION,65316a69e9d1652da805afc6,0,20,2023-10-19T17:42:01.720Z,,
PUDUCHERRY,DESTINATION,65316a69e9d1652da805afc7,0,0,2023-10-19T17:42:01.724Z,,
KHORDHA,DESTINATION,65316a69e9d1652da805afc8,0,0,2023-10-19T17:42:01.728Z,,
UDHAM SINGH NAGAR,GODOWN,65316a69e9d1652da805b208,0,0,2023-10-19T17:42:04.305Z,,
MYSURU,GODOWN,65316a69e9d1652da805afe9,0,0,2023-10-19T17:42:04.308Z,,
PUDUKOTTAI,DESTINATION,65316a69e9d1652da805afc9,0,0,2023-10-19T17:42:01.731Z,,
KATHUA,DESTINATION,65316a69e9d1652da805afca,0,0,2023-10-19T17:42:01.735Z,,
SIVAKASI,GODOWN,65316a69e9d1652da805b1fa,0,0,2023-10-19T17:42:04.311Z,,
BARPETA,DESTINATION,65316a69e9d1652da805afcb,0,0,2023-10-19T17:42:01.741Z,,
MUNGELI,DESTINATION,65316a69e9d1652da805afcc,0,0,2023-10-19T17:42:01.745Z,,
NARMADA,DESTINATION,65316a69e9d1652da805afcd,0,0,2023-10-19T17:42:01.749Z,,
BELAGAVI,DESTINATION,65316a69e9d1652da805afce,0,0,2023-10-19T17:42:01.752Z,,
HASSAN,DESTINATION,65316a69e9d1652da805afcf,0,0,2023-10-19T17:42:01.756Z,,
TAMENGLONG,DESTINATION,65316a69e9d1652da805afd0,0,0,2023-10-19T17:42:01.761Z,,
WEST GARO HILLS,DESTINATION,65316a69e9d1652da805afd1,0,0,2023-10-19T17:42:01.765Z,,
WEST JAINTIA HILLS,DESTINATION,65316a69e9d1652da805afd2,0,0,2023-10-19T17:42:01.770Z,,
AIZAWL,DESTINATION,65316a69e9d1652da805afd3,0,0,2023-10-19T17:42:01.773Z,,
KENDRAPARA,DESTINATION,65316a69e9d1652da805afd4,0,0,2023-10-19T17:42:01.777Z,,
NUAPADA,DESTINATION,65316a69e9d1652da805afd5,0,0,2023-10-19T17:42:01.780Z,,
KARIMNAGAR,DESTINATION,65316a69e9d1652da805afd6,0,20,2023-10-19T17:42:01.785Z,,
MAHABUBABAD,DESTINATION,65316a69e9d1652da805afd7,0,0,2023-10-19T17:42:01.789Z,,
KONDAGAON,DESTINATION,65316a69e9d1652da805afd8,0,0,2023-10-19T17:42:01.792Z,,
DIU,DESTINATION,65316a69e9d1652da805afd9,0,0,2024-06-15T04:35:36.125Z,,
DINDORI,DESTINATION,65316a69e9d1652da805afda,0,0,2023-10-19T17:42:01.799Z,,
LUNGLEI,DESTINATION,65316a69e9d1652da805afdb,0,0,2023-10-19T17:42:01.804Z,,
JHARSUGUDA,DESTINATION,65316a69e9d1652da805afdc,0,0,2023-10-19T17:42:01.807Z,,
BUNDI,DESTINATION,65316a69e9d1652da805afdd,0,0,2023-10-19T17:42:01.811Z,,
UNAKOTI,DESTINATION,65316a69e9d1652da805afde,0,0,2023-10-19T17:42:01.814Z,,
ETAH,DESTINATION,65316a69e9d1652da805afdf,0,20,2023-10-19T17:42:01.818Z,,
ETAWAH,DESTINATION,65316a69e9d1652da805afe0,0,0,2023-10-19T17:42:01.823Z,,
JALNA,DESTINATION,65316a69e9d1652da805afe1,0,20,2024-06-15T04:33:16.462Z,,
NASHIK,DESTINATION,65316a69e9d1652da805afe2,0,0,2023-10-19T17:42:01.830Z,,
PANCHMAHAL,DESTINATION,65316a69e9d1652da805afe3,0,0,2024-06-15T04:28:55.832Z,,
RAJKOT,DESTINATION,65316a69e9d1652da805afe4,0,0,2023-10-19T17:42:01.837Z,,
AURANGABAD,GODOWN,65316a69e9d1652da805b012,0,0,2023-10-19T17:42:04.314Z,,
ICHALKARANJI,DESTINATION,65316a69e9d1652da805afe5,0,0,2023-10-19T17:42:01.841Z,,
RANGA REDDY,DESTINATION,65316a69e9d1652da805afe6,0,10,2024-02-16T09:48:48.883Z,,
CHHINDWARA,DESTINATION,65316a69e9d1652da805afe7,0,0,2023-10-19T17:42:01.849Z,,
GHAZIABAD,DESTINATION,65316a69e9d1652da805afe8,0,10,2024-06-15T04:38:07.907Z,,
MYSURU,DESTINATION,65316a69e9d1652da805afe9,0,0,2023-10-19T17:42:01.856Z,,
MURTIZAPUR,DESTINATION,65316a69e9d1652da805afea,0,0,2023-10-19T17:42:01.859Z,,
KALIMPONG,DESTINATION,65316a69e9d1652da805afeb,0,0,2023-10-19T17:42:01.864Z,,
ARIYALUR,DESTINATION,65316a69e9d1652da805afec,0,0,2023-10-19T17:42:01.869Z,,
YAVATMAL,DESTINATION,65316a69e9d1652da805afed,0,0,2023-10-19T17:42:01.872Z,,
PORBANDAR,DESTINATION,65316a69e9d1652da805afee,0,0,2023-10-19T17:42:01.876Z,,
SOLAPUR,DESTINATION,65316a69e9d1652da805afef,0,0,2023-10-19T17:42:01.879Z,,
KOLHAPUR,DESTINATION,65316a69e9d1652da805aff0,0,0,2023-10-19T17:42:01.884Z,,
MUZAFFARNAGAR,DESTINATION,65316a69e9d1652da805aff1,0,0,2023-10-19T17:42:01.887Z,,
SHIMLA,DESTINATION,65316a69e9d1652da805aff2,0,0,2023-10-19T17:42:01.891Z,,
CUTTACK,GODOWN,65316a69e9d1652da805afba,0,0,2023-10-19T17:42:04.318Z,,
MAHENDRAGARH,DESTINATION,65316a69e9d1652da805aff3,0,0,2023-10-19T17:42:01.895Z,,
BHIWANDI,GODOWN,65316a69e9d1652da805b207,0,0,2023-10-19T17:42:04.322Z,,
TUTICORIN,GODOWN,65316a69e9d1652da805b239,20,0,2024-06-27T13:28:42.727Z,,
SOUTH 24 PARAGANAS,DESTINATION,65316a69e9d1652da805aff4,0,0,2024-06-10T11:15:17.200Z,,
WEST SINGHBHUM,DESTINATION,65316a69e9d1652da805aff5,0,0,2023-10-19T17:42:01.902Z,,
IDUKKI,DESTINATION,65316a69e9d1652da805aff6,0,0,2023-10-19T17:42:01.907Z,,
PALAKKAD,DESTINATION,65316a69e9d1652da805aff7,0,0,2023-10-19T17:42:01.910Z,,
TUMKUR,DESTINATION,65316a69e9d1652da805aff8,0,20,2023-10-19T17:42:01.914Z,,
RAJOURI,DESTINATION,65316a69e9d1652da805aff9,0,0,2023-10-19T17:42:01.918Z,,
VIZIANAGARAM,DESTINATION,65316a69e9d1652da805affa,0,0,2023-10-19T17:42:01.921Z,,
CHANGLANG,DESTINATION,65316a69e9d1652da805affb,0,0,2023-10-19T17:42:01.926Z,,
PASHCHIM CHAMPARAN,DESTINATION,65316a69e9d1652da805affc,0,0,2023-10-19T17:42:01.929Z,,
DEOGHAR,DESTINATION,65316a69e9d1652da805affd,0,0,2023-10-19T17:42:01.933Z,,
CHITTOOR,DESTINATION,65316a69e9d1652da805affe,0,0,2023-10-19T17:42:01.936Z,,
TIRAP,DESTINATION,65316a69e9d1652da805afff,0,0,2023-10-19T17:42:01.940Z,,
WEST SIANG,DESTINATION,65316a69e9d1652da805b000,0,0,2023-10-19T17:42:01.945Z,,
KAMRUP,DESTINATION,65316a69e9d1652da805b001,0,0,2023-10-19T17:42:01.949Z,,
NAGAON,DESTINATION,65316a69e9d1652da805b002,0,0,2023-10-19T17:42:01.952Z,,
GAYA,DESTINATION,65316a69e9d1652da805b003,0,0,2023-10-19T17:42:01.956Z,,
SHEOHAR,DESTINATION,65316a69e9d1652da805b004,0,0,2023-10-19T17:42:01.959Z,,
LATUR,DESTINATION,65316a69e9d1652da805b005,0,20,2023-10-19T17:42:01.963Z,,
WARDHA,DESTINATION,65316a69e9d1652da805b006,0,20,2023-10-19T17:42:01.967Z,,
JABALPUR,DESTINATION,65316a69e9d1652da805b007,0,0,2023-10-19T17:42:01.971Z,,
PANIPAT,DESTINATION,65316a69e9d1652da805b008,0,10,2024-06-15T04:31:39.473Z,,
PONDICHERRY,GODOWN,65316a69e9d1652da805afc7,0,0,2023-10-19T17:42:04.328Z,,
DADRA,DESTINATION,65316a69e9d1652da805b009,0,0,2023-10-19T17:42:01.978Z,,
DAHOD,DESTINATION,65316a69e9d1652da805b00a,0,0,2023-10-19T17:42:01.981Z,,
DELHI,GODOWN,65316a69e9d1652da805b1b7,0,0,2024-06-14T09:32:07.723Z,,
JALANDHAR,DESTINATION,65316a69e9d1652da805b00b,0,20,2023-12-04T10:51:37.384Z,,
MOHALI,DESTINATION,65316a69e9d1652da805b00c,0,0,2024-06-27T11:29:02.123Z,,
SHAHJAHANPUR,DESTINATION,65316a69e9d1652da805b00d,0,20,2023-10-19T17:42:01.994Z,,
COIMBATORE,DESTINATION,65316a69e9d1652da805b00e,0,0,2023-10-19T17:42:01.997Z,,
MADURAI,GODOWN,65316a69e9d1652da805b13e,0,0,2023-10-19T17:42:04.334Z,,
BENGALURU,GODOWN,65316a69e9d1652da805b04e,0,0,2023-10-19T17:42:04.339Z,,
KOTTAYAM,DESTINATION,65316a69e9d1652da805b00f,0,0,2023-10-19T17:42:02.003Z,,
LOWER SUBANSIRI,DESTINATION,65316a69e9d1652da805b010,0,0,2023-10-19T17:42:02.009Z,,
BHOJPUR,DESTINATION,65316a69e9d1652da805b011,0,20,2023-10-19T17:42:02.013Z,,
AURANGABAD,DESTINATION,65316a69e9d1652da805b012,0,0,2023-10-19T17:42:02.017Z,,
SATNA,DESTINATION,65316a69e9d1652da805b013,0,0,2024-06-15T04:32:52.951Z,,
DEWAS,DESTINATION,65316a69e9d1652da805b014,0,0,2024-06-15T04:32:23.278Z,,
GAUTAM BUDDHA NAGAR,DESTINATION,65316a69e9d1652da805b015,0,10,2024-06-15T04:38:18.027Z,,
SOLAN,DESTINATION,65316a69e9d1652da805b016,0,10,2024-06-27T11:23:54.565Z,,
BARNALA,DESTINATION,65316a69e9d1652da805b017,0,10,2023-11-25T08:39:09.626Z,,
RAIPUR,DESTINATION,65316a69e9d1652da805b018,0,0,2023-10-26T16:17:44.207Z,,
BALASORE,DESTINATION,65316a69e9d1652da805b019,0,0,2023-10-19T17:42:02.043Z,,
GONDIA,DESTINATION,65316a69e9d1652da805b01a,0,20,2023-10-19T17:42:02.047Z,,
MEDAK,DESTINATION,65316a69e9d1652da805b01b,0,0,2023-10-19T17:42:02.052Z,,
DHULE,GODOWN,65316a69e9d1652da805b0d2,0,0,2023-10-19T17:42:04.346Z,,
NORTH GOA,DESTINATION,65316a69e9d1652da805b01c,0,0,2023-10-19T17:42:02.056Z,,
BHIWANI,DESTINATION,65316a69e9d1652da805b01d,0,20,2023-10-19T17:42:02.059Z,,
RAISEN,DESTINATION,65316a69e9d1652da805b01e,0,20,2023-11-07T05:06:49.136Z,,
AHMEDNAGAR,GODOWN,65316a69e9d1652da805b111,0,0,2023-10-19T17:42:04.350Z,,
ANANTAPUR,GODOWN,65316a69e9d1652da805b1da,0,0,2023-10-19T17:42:04.353Z,,
JALPAIGURI,DESTINATION,65316a69e9d1652da805b01f,0,0,2023-10-19T17:42:02.066Z,,
UTTAR DINAJPUR,DESTINATION,65316a69e9d1652da805b020,0,0,2023-10-19T17:42:02.071Z,,
ERNAKULAM,DESTINATION,65316a69e9d1652da805b021,0,0,2023-10-19T17:42:02.074Z,,
HOSUR,GODOWN,65316a69e9d1652da805b029,0,10,2023-10-19T17:42:04.356Z,,
POONCH,DESTINATION,65316a69e9d1652da805b022,0,0,2023-10-19T17:42:02.077Z,,
SHOPIAN,DESTINATION,65316a69e9d1652da805b023,0,0,2023-10-19T17:42:02.081Z,,
EAST SIANG,DESTINATION,65316a69e9d1652da805b024,0,0,2023-10-19T17:42:02.084Z,,
BUXAR,DESTINATION,65316a69e9d1652da805b025,0,0,2023-10-19T17:42:02.088Z,,
DARBHANGA,DESTINATION,65316a69e9d1652da805b026,0,0,2023-10-19T17:42:02.093Z,,
MADHEPURA,DESTINATION,65316a69e9d1652da805b027,0,0,2023-10-19T17:42:02.096Z,,
PURNIA,DESTINATION,65316a69e9d1652da805b028,0,0,2023-10-19T17:42:02.100Z,,
HARIDWAR,GODOWN,65316a69e9d1652da805b068,0,0,2023-10-19T17:42:04.360Z,,
KRISHNAGIRI,DESTINATION,65316a69e9d1652da805b029,0,0,2023-10-19T17:42:02.103Z,,
BANDIPORA,DESTINATION,65316a69e9d1652da805b02a,0,0,2023-10-19T17:42:02.106Z,,
KUPWARA,DESTINATION,65316a69e9d1652da805b02b,0,0,2023-10-19T17:42:02.111Z,,
UPPER SUBANSIRI,DESTINATION,65316a69e9d1652da805b02c,0,0,2023-10-19T17:42:02.115Z,,
KOKRAJHAR,DESTINATION,65316a69e9d1652da805b02d,0,0,2023-10-19T17:42:02.118Z,,
MADHUBANI,DESTINATION,65316a69e9d1652da805b02e,0,0,2023-10-19T17:42:02.121Z,,
SURAT,DESTINATION,65316a69e9d1652da805b02f,0,0,2023-10-19T17:42:02.125Z,,
FARIDKOT,DESTINATION,65316a69e9d1652da805b030,0,0,2023-10-19T17:42:02.130Z,,
AMBALA,DESTINATION,65316a69e9d1652da805b031,0,20,2023-10-19T17:42:02.133Z,,
KURUKSHETRA,DESTINATION,65316a69e9d1652da805b032,0,0,2023-10-19T17:42:02.137Z,,
PURULIA,DESTINATION,65316a69e9d1652da805b033,0,0,2023-10-19T17:42:02.141Z,,
BATHINDA,DESTINATION,65316a69e9d1652da805b034,0,0,2023-10-19T17:42:02.144Z,,
PATHANKOT,DESTINATION,65316a69e9d1652da805b035,0,0,2023-10-19T17:42:02.148Z,,
JHANSI,DESTINATION,65316a69e9d1652da805b036,0,20,2023-10-19T17:42:02.153Z,,
KOTA,GODOWN,65316a69e9d1652da805afbc,0,0,2023-10-19T17:42:04.363Z,,
KATNI,GODOWN,65316a69e9d1652da805afc4,0,0,2023-10-19T17:42:04.366Z,,
EAST GODAVARI,DESTINATION,65316a69e9d1652da805b037,0,0,2023-10-19T17:42:02.156Z,,
DHUBRI,DESTINATION,65316a69e9d1652da805b038,0,0,2023-10-19T17:42:02.160Z,,
JEHANABAD,DESTINATION,65316a69e9d1652da805b039,0,0,2023-10-19T17:42:02.164Z,,
PURBI CHAMPARAN,DESTINATION,65316a69e9d1652da805b03a,0,0,2023-10-19T17:42:02.167Z,,
BARWANI,DESTINATION,65316a69e9d1652da805b03b,0,0,2023-10-19T17:42:02.172Z,,
JALGAON,GODOWN,65316a69e9d1652da805b120,0,0,2023-10-19T17:42:04.370Z,,
SIKAR,DESTINATION,65316a69e9d1652da805b03c,0,0,2023-10-19T17:42:02.176Z,,
BALASORE,GODOWN,65316a69e9d1652da805b019,0,0,2023-10-19T17:42:04.373Z,,
PALGHAR,DESTINATION,65316a69e9d1652da805b03d,0,0,2024-06-14T09:27:34.843Z,,
AJMER,DESTINATION,65316a69e9d1652da805b03e,0,0,2023-10-19T17:42:02.183Z,,
UDAIPUR,DESTINATION,65316a69e9d1652da805b03f,0,0,2023-10-19T17:42:02.186Z,,
MURSHIDABAD,DESTINATION,65316a69e9d1652da805b040,0,0,2023-10-19T17:42:02.191Z,,
NADIA,DESTINATION,65316a69e9d1652da805b041,0,0,2023-10-19T17:42:02.195Z,,
HOSHIARPUR,DESTINATION,65316a69e9d1652da805b042,0,0,2023-10-19T17:42:02.199Z,,
CHURU,DESTINATION,65316a69e9d1652da805b043,0,0,2023-10-19T17:42:02.202Z,,
NALGONDA,DESTINATION,65316a69e9d1652da805b044,0,0,2023-10-19T17:42:02.205Z,,
LATEHAR,DESTINATION,65316a69e9d1652da805b045,0,0,2023-10-19T17:42:02.209Z,,
PAKUR,DESTINATION,65316a69e9d1652da805b046,0,0,2023-10-19T17:42:02.214Z,,
NEEMUCH,GODOWN,65316a69e9d1652da805b069,0,0,2023-10-19T17:42:04.379Z,,
PATHANAMTHITTA,DESTINATION,65316a69e9d1652da805b047,0,0,2023-10-19T17:42:02.217Z,,
KULGAM,DESTINATION,65316a69e9d1652da805b048,0,0,2023-10-19T17:42:02.220Z,,
WEST KAMENG,DESTINATION,65316a69e9d1652da805b049,0,0,2023-10-19T17:42:02.224Z,,
BAKSA,DESTINATION,65316a69e9d1652da805b04a,0,0,2023-10-19T17:42:02.232Z,,
ERNAKULAM,GODOWN,65316a69e9d1652da805b021,0,0,2023-10-19T17:42:04.382Z,,
GOA,GODOWN,65316a69e9d1652da805b01c,0,0,2023-10-19T17:42:04.385Z,,
PANCHMAHAL,GODOWN,65316a69e9d1652da805afe3,0,0,2024-06-15T04:28:55.824Z,,
BALOD,DESTINATION,65316a69e9d1652da805b04b,0,0,2023-10-19T17:42:02.239Z,,
DANG,DESTINATION,65316a69e9d1652da805b04c,0,0,2023-10-19T17:42:02.243Z,,
MAHISAGAR,DESTINATION,65316a69e9d1652da805b04d,0,0,2023-10-19T17:42:02.246Z,,
BENGALURU URBAN,DESTINATION,65316a69e9d1652da805b04e,0,0,2023-10-19T17:42:02.249Z,,
KOLAR,DESTINATION,65316a69e9d1652da805b04f,0,20,2023-10-19T17:42:02.253Z,,
SUNDARGARH,DESTINATION,65316a69e9d1652da805b050,0,0,2023-10-19T17:42:02.258Z,,
SEPAHIJALA,DESTINATION,65316a69e9d1652da805b051,0,0,2023-10-19T17:42:02.261Z,,
SUKMA,DESTINATION,65316a69e9d1652da805b052,0,0,2023-10-19T17:42:02.266Z,,
KOPPAL,DESTINATION,65316a69e9d1652da805b053,0,0,2023-10-19T17:42:02.269Z,,
JHABUA,DESTINATION,65316a69e9d1652da805b054,0,20,2023-10-19T17:42:02.272Z,,
IMPHAL EAST,DESTINATION,65316a69e9d1652da805b055,0,0,2023-10-19T17:42:02.276Z,,
MALKANGIRI,DESTINATION,65316a69e9d1652da805b056,0,0,2023-10-19T17:42:02.280Z,,
KARAULI,DESTINATION,65316a69e9d1652da805b057,0,0,2023-10-19T17:42:02.284Z,,
NAGAUR,DESTINATION,65316a69e9d1652da805b058,0,0,2023-10-19T17:42:02.287Z,,
NAGAPATTINAM,DESTINATION,65316a69e9d1652da805b059,0,0,2023-10-19T17:42:02.291Z,,
ALMORA,DESTINATION,65316a69e9d1652da805b05a,0,0,2023-10-19T17:42:02.294Z,,
BALRAMPUR(UP),DESTINATION,65316a69e9d1652da805b05b,0,0,2023-10-19T17:42:02.299Z,,
JALAUN,DESTINATION,65316a69e9d1652da805b05c,0,20,2024-06-14T09:33:10.570Z,,
LALITPUR,DESTINATION,65316a69e9d1652da805b05d,0,0,2023-10-19T17:42:02.305Z,,
PASCHIM MEDINIPUR,DESTINATION,65316a69e9d1652da805b05e,0,0,2023-10-19T17:42:02.309Z,,
NIMRANI,GODOWN,65316a69e9d1652da805b138,0,30,2023-10-19T17:42:04.392Z,,
ANAND,GODOWN,65316a69e9d1652da805b0f4,0,0,2024-06-14T09:29:45.309Z,,
PALGHAR,GODOWN,65316a69e9d1652da805b03d,0,0,2024-06-14T09:28:30.542Z,,
BAHRAICH,DESTINATION,65316a69e9d1652da805b05f,0,0,2023-10-19T17:42:02.312Z,,
HAMIRPUR(UP),DESTINATION,65316a69e9d1652da805b060,0,20,2024-06-14T09:33:10.867Z,,
PANIPAT,GODOWN,65316a69e9d1652da805b008,0,10,2024-06-15T04:31:39.465Z,,
NAVSARI,GODOWN,65316a69e9d1652da805b0b8,0,0,2023-10-19T17:42:04.406Z,,
HATHRAS,DESTINATION,65316a69e9d1652da805b061,0,20,2023-10-19T17:42:02.321Z,,
PANCHKULA,DESTINATION,65316a69e9d1652da805b062,0,0,2023-10-19T17:42:02.324Z,,
VADODARA,DESTINATION,65316a69e9d1652da805b063,0,0,2023-10-19T17:42:02.328Z,,
BANKURA,DESTINATION,65316a69e9d1652da805b064,0,0,2023-10-19T17:42:02.331Z,,
ALIPURDUAR,DESTINATION,65316a69e9d1652da805b065,0,0,2023-10-19T17:42:02.335Z,,
PATIALA,DESTINATION,65316a69e9d1652da805b066,0,0,2023-10-19T17:42:02.339Z,,
NARMADAPURAM,DESTINATION,65316a69e9d1652da805b067,0,0,2023-10-19T17:42:02.343Z,,
HARIDWAR,DESTINATION,65316a69e9d1652da805b068,0,0,2023-10-19T17:42:02.346Z,,
NEEMUCH,DESTINATION,65316a69e9d1652da805b069,0,0,2023-10-19T17:42:02.350Z,,
WEST SIKKIM,DESTINATION,65316a69e9d1652da805b06a,0,0,2023-10-19T17:42:02.353Z,,
BOKARO,DESTINATION,65316a69e9d1652da805b06b,0,0,2023-10-19T17:42:02.358Z,,
KOZHIKODE,DESTINATION,65316a69e9d1652da805b06c,0,0,2023-10-19T17:42:02.362Z,,
JAMMU,DESTINATION,65316a69e9d1652da805b06d,0,0,2023-10-19T17:42:02.366Z,,
PRAKASAM,DESTINATION,65316a69e9d1652da805b06e,0,20,2023-12-26T05:20:18.486Z,,
VAISHALI,DESTINATION,65316a69e9d1652da805b06f,0,0,2023-10-19T17:42:02.373Z,,
SUPAUL,DESTINATION,65316a69e9d1652da805b070,0,0,2023-10-19T17:42:02.378Z,,
KAITHAL,DESTINATION,65316a69e9d1652da805b071,0,0,2023-10-19T17:42:02.381Z,,
KHARGONE,DESTINATION,65316a69e9d1652da805b072,0,20,2023-11-03T05:51:33.395Z,,
LONGLENG,DESTINATION,65316a69e9d1652da805b073,0,0,2023-10-19T17:42:02.388Z,,
THIRUVALLUR,DESTINATION,65316a69e9d1652da805b074,0,20,2023-10-19T17:42:02.392Z,,
KHAMMAM,DESTINATION,65316a69e9d1652da805b075,0,0,2023-10-19T17:42:02.395Z,,
FAIZABAD,DESTINATION,65316a69e9d1652da805b076,0,0,2023-10-19T17:42:02.400Z,,
GONDA,DESTINATION,65316a69e9d1652da805b077,0,0,2023-10-19T17:42:02.403Z,,
MANDLA,DESTINATION,65316a69e9d1652da805b078,0,0,2023-10-19T17:42:02.407Z,,
CHANDRAPUR,DESTINATION,65316a69e9d1652da805b079,0,20,2023-10-19T17:42:02.411Z,,
SAWAI MADHOPUR,DESTINATION,65316a69e9d1652da805b07a,0,0,2023-10-19T17:42:02.414Z,,
PEDDAPALLI,DESTINATION,65316a69e9d1652da805b07b,0,0,2023-10-19T17:42:02.419Z,,
WANAPARTHY,DESTINATION,65316a69e9d1652da805b07c,0,0,2023-10-19T17:42:02.423Z,,
BASTI,DESTINATION,65316a69e9d1652da805b07d,0,0,2023-10-19T17:42:02.426Z,,
MIRZAPUR,DESTINATION,65316a69e9d1652da805b07e,0,0,2023-10-19T17:42:02.429Z,,
CHENGALPET,DESTINATION,65316a69e9d1652da805b07f,0,0,2023-10-19T17:42:02.433Z,,
SATNA,GODOWN,65316a69e9d1652da805b013,0,0,2023-10-19T17:42:04.409Z,,
AMBALA,GODOWN,65316a69e9d1652da805b031,0,20,2023-10-19T17:42:04.412Z,,
GHAZIPUR,DESTINATION,65316a69e9d1652da805b080,0,0,2023-10-19T17:42:02.438Z,,
BIJAPUR,DESTINATION,65316a69e9d1652da805b081,0,0,2023-10-19T17:42:02.441Z,,
RAICHUR,DESTINATION,65316a69e9d1652da805b082,0,0,2023-10-19T17:42:02.445Z,,
YADGIR,DESTINATION,65316a69e9d1652da805b083,0,0,2023-10-19T17:42:02.448Z,,
SHAHDOL,DESTINATION,65316a69e9d1652da805b084,0,0,2023-10-19T17:42:02.451Z,,
TIKAMGARH,DESTINATION,65316a69e9d1652da805b085,0,20,2024-05-30T06:08:31.635Z,,
BULDHANA,DESTINATION,65316a69e9d1652da805b086,0,0,2023-10-19T17:42:02.460Z,,
MOKOKCHUNG,DESTINATION,65316a69e9d1652da805b087,0,0,2023-10-19T17:42:02.463Z,,
TUENSANG,DESTINATION,65316a69e9d1652da805b088,0,0,2023-10-19T17:42:02.466Z,,
BOUDH,DESTINATION,65316a69e9d1652da805b089,0,0,2023-10-19T17:42:02.470Z,,
RUPNAGAR,DESTINATION,65316a69e9d1652da805b08a,0,20,2023-10-19T17:42:02.473Z,,
JAISALMER,DESTINATION,65316a69e9d1652da805b08b,0,0,2023-10-19T17:42:02.478Z,,
KANGRA,DESTINATION,65316a69e9d1652da805b08c,0,0,2023-10-19T17:42:02.483Z,,
BAGALKOT,DESTINATION,65316a69e9d1652da805b08d,0,0,2023-10-19T17:42:02.486Z,,
ALIRAJPUR,DESTINATION,65316a69e9d1652da805b08e,0,0,2023-10-19T17:42:02.489Z,,
KOHIMA,DESTINATION,65316a69e9d1652da805b08f,0,0,2023-10-19T17:42:02.492Z,,
